Q3:
+----------+----------------+-----------------+----------------+---------+---------+----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv      | pv      | sum_price      |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤4    | 23451   | 23502   | 11919077.000   |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤5    | 23364   | 23404   | 11901966.000   |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤6    | 23333   | 23377   | 11957629.000   |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤7    | 23175   | 23224   | 11857815.000   |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤8    | 23411   | 23452   | 11990933.000   |
| 20200803 | 女装           | 牛仔裤4         | 九分牛仔裤9    | 23408   | 23465   | 11895298.000   |
| 20200803 | 女装           | NULL            | NULL           | 2729722 | 3504000 | 1790953038.000 |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋0    | 23218   | 23266   | 11886374.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋1    | 23133   | 23178   | 11786524.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋10   | 23085   | 23120   | 11734048.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋11   | 23143   | 23190   | 11864004.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋12   | 23038   | 23084   | 11721532.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋13   | 23113   | 23158   | 11734729.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋14   | 22773   | 22815   | 11672516.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋15   | 22985   | 23021   | 11743575.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋16   | 23275   | 23311   | 11797726.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋17   | 22922   | 22970   | 11690207.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋18   | 23068   | 23121   | 11834637.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋19   | 23133   | 23170   | 11699963.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋2    | 23124   | 23163   | 11746925.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋20   | 23388   | 23430   | 11901599.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋21   | 23411   | 23450   | 12004820.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋22   | 22959   | 22990   | 11716084.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋23   | 22948   | 22990   | 11683422.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋24   | 23430   | 23468   | 11926249.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋25   | 23059   | 23093   | 11749983.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋26   | 23201   | 23240   | 11821473.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋27   | 23373   | 23412   | 11973692.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋28   | 23039   | 23086   | 11792786.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋29   | 23115   | 23149   | 11745648.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋3    | 23134   | 23168   | 11804473.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋4    | 23026   | 23068   | 11807344.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋5    | 23463   | 23505   | 11949597.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋6    | 23012   | 23052   | 11703478.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋7    | 23287   | 23331   | 11915161.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋8    | 23401   | 23444   | 12004151.000   |
| 20200803 | 女鞋           | 运动鞋0         | 万斯帆布鞋9    | 22904   | 22958   | 11687614.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋0    | 22993   | 23028   | 11785928.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋1    | 23332   | 23382   | 11989511.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋10   | 23037   | 23070   | 11819787.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋11   | 23123   | 23173   | 11844162.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋12   | 23057   | 23117   | 11740515.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋13   | 23182   | 23230   | 11795384.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋14   | 23160   | 23203   | 11797470.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋15   | 23042   | 23087   | 11769878.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋16   | 22780   | 22818   | 11612785.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋17   | 23167   | 23204   | 11855824.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋18   | 23184   | 23229   | 11810173.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋19   | 22990   | 23046   | 11627980.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋2    | 23055   | 23088   | 11770715.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋20   | 23150   | 23194   | 11831295.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋21   | 23237   | 23289   | 11842117.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋22   | 23130   | 23170   | 11835461.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋23   | 22992   | 23029   | 11785409.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋24   | 22948   | 22996   | 11727780.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋25   | 23349   | 23403   | 11954837.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋26   | 23077   | 23108   | 11845679.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋27   | 23298   | 23338   | 11929451.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋28   | 23174   | 23216   | 11852596.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋29   | 23112   | 23143   | 11859916.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋3    | 23094   | 23135   | 11852439.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋4    | 23037   | 23084   | 11701721.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋5    | 23140   | 23194   | 11811315.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋6    | 23370   | 23425   | 11883056.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋7    | 23107   | 23148   | 11863453.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋8    | 23173   | 23210   | 11885336.000   |
| 20200803 | 女鞋           | 运动鞋1         | 万斯帆布鞋9    | 23172   | 23223   | 11859106.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋0    | 23575   | 23615   | 12086649.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋1    | 23187   | 23215   | 11840616.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋10   | 23062   | 23107   | 11786219.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋11   | 23172   | 23210   | 11933149.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋12   | 23139   | 23183   | 11851403.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋13   | 23251   | 23292   | 11895144.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋14   | 23431   | 23481   | 12007391.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋15   | 23307   | 23354   | 11913304.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋16   | 23436   | 23473   | 11981177.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋17   | 23052   | 23102   | 11792964.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋18   | 23208   | 23257   | 11910256.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋19   | 23265   | 23312   | 11886766.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋2    | 23170   | 23209   | 11777138.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋20   | 23281   | 23333   | 11917444.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋21   | 22925   | 22954   | 11783348.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋22   | 22926   | 22969   | 11711676.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋23   | 23106   | 23139   | 11820109.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋24   | 23101   | 23144   | 11738413.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋25   | 22934   | 22972   | 11736774.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋26   | 23133   | 23183   | 11803833.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋27   | 22949   | 22983   | 11735074.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋28   | 23491   | 23527   | 11986179.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋29   | 22737   | 22782   | 11621168.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋3    | 23173   | 23213   | 11895505.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋4    | 23232   | 23270   | 11816709.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋5    | 22868   | 22901   | 11638605.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋6    | 22967   | 23002   | 11731446.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋7    | 23260   | 23311   | 11905294.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋8    | 23141   | 23189   | 11840375.000   |
| 20200803 | 女鞋           | 运动鞋2         | 万斯帆布鞋9    | 22951   | 22993   | 11741485.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋0    | 23268   | 23313   | 11923283.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋1    | 23137   | 23181   | 11767266.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋10   | 23301   | 23344   | 11887809.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋11   | 22951   | 22993   | 11722090.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋12   | 23091   | 23135   | 11845877.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋13   | 23396   | 23432   | 11905888.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋14   | 23031   | 23067   | 11877633.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋15   | 23196   | 23237   | 11878661.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋16   | 23013   | 23065   | 11779831.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋17   | 23110   | 23152   | 11812166.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋18   | 23262   | 23300   | 11971113.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋19   | 23269   | 23307   | 11889159.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋2    | 23334   | 23373   | 11932917.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋20   | 23101   | 23151   | 11743307.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋21   | 22777   | 22823   | 11608419.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋22   | 23135   | 23184   | 11730850.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋23   | 23000   | 23040   | 11738880.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋24   | 23205   | 23249   | 11833779.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋25   | 22969   | 23019   | 11738098.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋26   | 23348   | 23380   | 11948557.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋27   | 23159   | 23190   | 11883688.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋28   | 23091   | 23132   | 11841492.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋29   | 23199   | 23232   | 11763200.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋3    | 23096   | 23141   | 11856501.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋4    | 23309   | 23348   | 11941834.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋5    | 23225   | 23258   | 11894922.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋6    | 23020   | 23064   | 11807921.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋7    | 23038   | 23076   | 11846058.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋8    | 23169   | 23203   | 11838212.000   |
| 20200803 | 女鞋           | 运动鞋3         | 万斯帆布鞋9    | 23120   | 23172   | 11799313.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋0    | 23188   | 23222   | 11844375.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋1    | 23255   | 23294   | 11799650.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋10   | 23316   | 23359   | 11892353.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋11   | 23188   | 23222   | 11884481.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋12   | 23222   | 23261   | 11836364.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋13   | 23209   | 23247   | 11912721.000   |
| 20200803 | 女鞋           | 运动鞋4         | 万斯帆布鞋14   | 23262   | 23312   | 11840389.000   |
