
Q4:
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
| 20200801 | 银牌会员                  | 217.000          | 2312 | 41027 | 4562905.000 |
| 20200801 | 银牌会员                  | 218.000          | 2345 | 41683 | 4607349.000 |
| 20200801 | 银牌会员                  | 219.000          | 2320 | 41766 | 4616616.000 |
| 20200801 | 银牌会员                  | 220.000          | 2413 | 43179 | 4762594.000 |
| 20200801 | 银牌会员                  | 221.000          | 2331 | 41556 | 4617147.000 |
| 20200801 | 银牌会员                  | 222.000          | 2298 | 40816 | 4556291.000 |
| 20200801 | 银牌会员                  | 223.000          | 2388 | 42790 | 4789347.000 |
| 20200801 | 银牌会员                  | 224.000          | 2350 | 41931 | 4699155.000 |
| 20200801 | 银牌会员                  | 225.000          | 2420 | 43458 | 4846989.000 |
| 20200801 | 银牌会员                  | 226.000          | 2269 | 40326 | 4546154.000 |
| 20200801 | 银牌会员                  | 227.000          | 2383 | 41998 | 4653712.000 |
| 20200801 | 银牌会员                  | 228.000          | 2312 | 40862 | 4661590.000 |
| 20200801 | 银牌会员                  | 229.000          | 2401 | 42656 | 4743792.000 |
| 20200801 | 银牌会员                  | 230.000          | 2382 | 43178 | 4776214.000 |
| 20200801 | 银牌会员                  | 231.000          | 2386 | 42862 | 4829027.000 |
| 20200801 | 银牌会员                  | 232.000          | 2388 | 42657 | 4752920.000 |
| 20200801 | 银牌会员                  | 233.000          | 2409 | 43784 | 4931096.000 |
| 20200801 | 银牌会员                  | 234.000          | 2317 | 41321 | 4637980.000 |
| 20200801 | 银牌会员                  | 235.000          | 2331 | 41498 | 4631726.000 |
| 20200801 | 银牌会员                  | 236.000          | 2406 | 42875 | 4858821.000 |
| 20200801 | 银牌会员                  | 237.000          | 2474 | 44308 | 5018846.000 |
| 20200801 | 银牌会员                  | 238.000          | 2425 | 43911 | 4842387.000 |
| 20200801 | 银牌会员                  | 239.000          | 2396 | 42648 | 4811311.000 |
| 20200801 | 银牌会员                  | 240.000          | 2433 | 44137 | 4863688.000 |
| 20200801 | 银牌会员                  | 241.000          | 2346 | 41643 | 4628305.000 |
| 20200801 | 银牌会员                  | 242.000          | 2295 | 41306 | 4623121.000 |
| 20200801 | 银牌会员                  | 243.000          | 2333 | 42002 | 4631848.000 |
| 20200801 | 银牌会员                  | 244.000          | 2364 | 41798 | 4649161.000 |
| 20200801 | 银牌会员                  | 245.000          | 2411 | 42653 | 4827986.000 |
| 20200801 | 银牌会员                  | 246.000          | 2432 | 43614 | 4866467.000 |
| 20200801 | 银牌会员                  | 247.000          | 2306 | 40920 | 4668942.000 |
| 20200801 | 银牌会员                  | 248.000          | 2360 | 41580 | 4640229.000 |
| 20200801 | 银牌会员                  | 249.000          | 2358 | 41579 | 4645370.000 |
| 20200801 | 银牌会员                  | 250.000          | 2350 | 41956 | 4718294.000 |
| 20200801 | 银牌会员                  | 251.000          | 2384 | 41161 | 4585774.000 |
| 20200801 | 银牌会员                  | 252.000          | 2450 | 43674 | 4881216.000 |
| 20200801 | 银牌会员                  | 253.000          | 2379 | 42721 | 4800426.000 |
| 20200801 | 银牌会员                  | 254.000          | 2392 | 43038 | 4830589.000 |
| 20200801 | 银牌会员                  | 255.000          | 2366 | 42904 | 4764858.000 |
| 20200801 | 银牌会员                  | 256.000          | 2306 | 41057 | 4655893.000 |
| 20200801 | 银牌会员                  | 257.000          | 2338 | 42102 | 4694737.000 |
| 20200801 | 银牌会员                  | 258.000          | 2355 | 40958 | 4526472.000 |
| 20200801 | 银牌会员                  | 259.000          | 2352 | 41783 | 4675469.000 |
| 20200801 | 银牌会员                  | 260.000          | 2322 | 41325 | 4657451.000 |
| 20200801 | 银牌会员                  | 261.000          | 2363 | 42036 | 4675983.000 |
| 20200801 | 银牌会员                  | 262.000          | 2467 | 44105 | 4882033.000 |
| 20200801 | 银牌会员                  | 263.000          | 2304 | 41836 | 4684777.000 |
| 20200801 | 银牌会员                  | 264.000          | 2328 | 42293 | 4826275.000 |
| 20200801 | 银牌会员                  | 265.000          | 2393 | 42494 | 4725233.000 |
| 20200801 | 银牌会员                  | 266.000          | 2487 | 44391 | 4964901.000 |
| 20200801 | 银牌会员                  | 267.000          | 2420 | 43496 | 4940558.000 |
| 20200801 | 银牌会员                  | 268.000          | 2482 | 44361 | 4990991.000 |
| 20200801 | 银牌会员                  | 269.000          | 2394 | 42504 | 4763521.000 |
| 20200801 | 银牌会员                  | 270.000          | 2414 | 43354 | 4821960.000 |
| 20200801 | 银牌会员                  | 271.000          | 2337 | 42393 | 4837531.000 |
| 20200801 | 银牌会员                  | 272.000          | 2325 | 41272 | 4581804.000 |
| 20200801 | 银牌会员                  | 273.000          | 2359 | 42341 | 4667710.000 |
| 20200801 | 银牌会员                  | 274.000          | 2301 | 40364 | 4555602.000 |
| 20200801 | 银牌会员                  | 275.000          | 2329 | 42433 | 4798408.000 |
| 20200801 | 银牌会员                  | 276.000          | 2400 | 42635 | 4743760.000 |
| 20200801 | 银牌会员                  | 277.000          | 2448 | 43861 | 5023166.000 |
| 20200801 | 银牌会员                  | 278.000          | 2377 | 42765 | 4837252.000 |
| 20200801 | 银牌会员                  | 279.000          | 2427 | 42467 | 4696946.000 |
| 20200801 | 银牌会员                  | 280.000          | 2506 | 44735 | 4995927.000 |
| 20200801 | 银牌会员                  | 281.000          | 2432 | 43527 | 4849272.000 |
| 20200801 | 银牌会员                  | 282.000          | 2395 | 42958 | 4859873.000 |
| 20200801 | 银牌会员                  | 283.000          | 2340 | 41717 | 4679944.000 |
| 20200801 | 银牌会员                  | 284.000          | 2494 | 44383 | 4928762.000 |
| 20200801 | 银牌会员                  | 285.000          | 2328 | 41363 | 4642764.000 |
| 20200801 | 银牌会员                  | 286.000          | 2405 | 42623 | 4731812.000 |
| 20200801 | 银牌会员                  | 287.000          | 2316 | 41079 | 4601856.000 |
| 20200801 | 银牌会员                  | 288.000          | 2425 | 42677 | 4803224.000 |
| 20200801 | 银牌会员                  | 289.000          | 2399 | 42400 | 4828097.000 |
| 20200801 | 银牌会员                  | 290.000          | 2306 | 42332 | 4803236.000 |
| 20200801 | 银牌会员                  | 291.000          | 2353 | 41948 | 4704168.000 |
| 20200801 | 银牌会员                  | 292.000          | 2419 | 42498 | 4828055.000 |
| 20200801 | 银牌会员                  | 293.000          | 2315 | 41869 | 4613903.000 |
| 20200801 | 银牌会员                  | 294.000          | 2299 | 42449 | 4744108.000 |
| 20200801 | 银牌会员                  | 295.000          | 2437 | 44258 | 5026405.000 |
| 20200801 | 银牌会员                  | 296.000          | 2435 | 43191 | 4747626.000 |
| 20200801 | 银牌会员                  | 297.000          | 2366 | 41514 | 4709792.000 |
| 20200801 | 银牌会员                  | 298.000          | 2378 | 42882 | 4680674.000 |
| 20200801 | 银牌会员                  | 299.000          | 2330 | 41565 | 4592217.000 |
| 20200801 | 银牌会员                  | 300.000          | 2464 | 44642 | 5088734.000 |
| 20200801 | 银牌会员                  | 301.000          | 2389 | 42582 | 4741459.000 |
| 20200801 | 银牌会员                  | 302.000          | 2463 | 43640 | 4847576.000 |
+----------+---------------------------+------------------+------+-------+-------------+
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
+----------+---------------------------+------------------+------+-------+-------------+
| 20200801 | 银牌会员                  | 303.000          | 2265 | 40770 | 4465219.000 |
| 20200801 | 银牌会员                  | 304.000          | 2472 | 45347 | 5058503.000 |
| 20200801 | 银牌会员                  | 305.000          | 2389 | 43175 | 4808141.000 |
| 20200801 | 银牌会员                  | 306.000          | 2374 | 42771 | 4823265.000 |
| 20200801 | 银牌会员                  | 307.000          | 2359 | 42045 | 4754141.000 |
| 20200801 | 银牌会员                  | 308.000          | 2378 | 42958 | 4783174.000 |
| 20200801 | 银牌会员                  | 309.000          | 2328 | 41962 | 4724096.000 |
| 20200801 | 银牌会员                  | 310.000          | 2334 | 41981 | 4683991.000 |
| 20200801 | 银牌会员                  | 311.000          | 2430 | 43764 | 4836970.000 |
| 20200801 | 银牌会员                  | 312.000          | 2453 | 43853 | 4991703.000 |
| 20200801 | 银牌会员                  | 313.000          | 2453 | 44629 | 5072883.000 |
| 20200801 | 银牌会员                  | 314.000          | 2334 | 41924 | 4674824.000 |
| 20200801 | 银牌会员                  | 315.000          | 2390 | 42802 | 4759849.000 |
| 20200801 | 银牌会员                  | 316.000          | 2428 | 43138 | 4787421.000 |
| 20200801 | 银牌会员                  | 317.000          | 2435 | 43547 | 4940833.000 |
| 20200801 | 银牌会员                  | 318.000          | 2393 | 42881 | 4756574.000 |
| 20200801 | 银牌会员                  | 319.000          | 2374 | 43156 | 4885523.000 |
| 20200801 | 银牌会员                  | 320.000          | 2390 | 43608 | 4833692.000 |
| 20200801 | 银牌会员                  | 321.000          | 2353 | 41567 | 4675811.000 |
| 20200801 | 银牌会员                  | 322.000          | 2363 | 42217 | 4717814.000 |
| 20200801 | 银牌会员                  | 323.000          | 2432 | 44538 | 4932256.000 |
| 20200801 | 银牌会员                  | 324.000          | 2324 | 42538 | 4678396.000 |
| 20200801 | 银牌会员                  | 325.000          | 2360 | 41670 | 4620178.000 |
| 20200801 | 银牌会员                  | 326.000          | 2418 | 42711 | 4653160.000 |
| 20200801 | 银牌会员                  | 327.000          | 2408 | 43126 | 4877360.000 |
| 20200801 | 银牌会员                  | 328.000          | 2430 | 43540 | 4932033.000 |
| 20200801 | 银牌会员                  | 329.000          | 2379 | 42156 | 4751674.000 |
| 20200801 | 银牌会员                  | 330.000          | 2412 | 43633 | 4950990.000 |
| 20200801 | 银牌会员                  | 331.000          | 2374 | 43025 | 4798279.000 |
| 20200801 | 银牌会员                  | 332.000          | 2340 | 42363 | 4800715.000 |
| 20200801 | 银牌会员                  | 333.000          | 2384 | 42146 | 4769315.000 |
| 20200801 | 银牌会员                  | 334.000          | 2433 | 43128 | 4765634.000 |
| 20200801 | 银牌会员                  | 335.000          | 2404 | 42177 | 4676588.000 |
| 20200801 | 银牌会员                  | 336.000          | 2361 | 42045 | 4751008.000 |
| 20200801 | 银牌会员                  | 337.000          | 2380 | 43140 | 4761561.000 |
| 20200801 | 银牌会员                  | 338.000          | 2394 | 42863 | 4811439.000 |
| 20200801 | 银牌会员                  | 339.000          | 2379 | 42384 | 4754310.000 |
| 20200801 | 银牌会员                  | 340.000          | 2428 | 44179 | 4984860.000 |
| 20200801 | 银牌会员                  | 341.000          | 2444 | 44444 | 4970697.000 |
| 20200801 | 银牌会员                  | 342.000          | 2377 | 42002 | 4735970.000 |
| 20200801 | 银牌会员                  | 343.000          | 2394 | 42755 | 4858278.000 |
| 20200801 | 银牌会员                  | 344.000          | 2324 | 42437 | 4755718.000 |
| 20200801 | 银牌会员                  | 345.000          | 2365 | 42620 | 4721097.000 |
| 20200801 | 银牌会员                  | 346.000          | 2378 | 42061 | 4745120.000 |
| 20200801 | 银牌会员                  | 347.000          | 2303 | 40992 | 4583400.000 |
| 20200801 | 银牌会员                  | 348.000          | 2386 | 42751 | 4756038.000 |
| 20200801 | 银牌会员                  | 349.000          | 2362 | 42336 | 4778720.000 |
| 20200801 | 银牌会员                  | 350.000          | 2392 | 43128 | 4844600.000 |
| 20200801 | 银牌会员                  | 351.000          | 2345 | 41392 | 4665804.000 |
| 20200801 | 银牌会员                  | 352.000          | 2368 | 42280 | 4736383.000 |
| 20200801 | 银牌会员                  | 353.000          | 2340 | 41340 | 4668410.000 |
| 20200801 | 银牌会员                  | 354.000          | 2389 | 43153 | 4775950.000 |
| 20200801 | 银牌会员                  | 355.000          | 2298 | 40486 | 4502464.000 |
| 20200801 | 银牌会员                  | 356.000          | 2372 | 41896 | 4601967.000 |
| 20200801 | 银牌会员                  | 357.000          | 2389 | 41279 | 4559541.000 |
| 20200801 | 银牌会员                  | 358.000          | 2285 | 40313 | 4471343.000 |
| 20200801 | 银牌会员                  | 359.000          | 2381 | 41545 | 4543248.000 |
| 20200801 | 银牌会员                  | 360.000          | 2490 | 44712 | 5014929.000 |
| 20200801 | 银牌会员                  | 361.000          | 2396 | 43215 | 4802594.000 |
